latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.7334,75.80372,341.08,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.66,4.02,D,0
30.80202,76.27888,342.58,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.94,4.44,D,0
30.67459,75.42966,343.17,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,314.58,7.81,D,0
30.74297,75.89247,344.31,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.87,10.12,D,0
30.67131,75.43032,341.05,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,313.92,6.74,D,0
30.73675,75.87308,347.04,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,316.61,10.4,D,0
30.45728,74.07853,342.8,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,311.57,7.03,D,0
30.58949,74.91454,346.62,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,313.06,12.69,D,0
30.6173,75.12122,355.19,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,318.03,13.53,D,0
30.65821,75.39134,339.05,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,313.01,6.8,D,0
30.66745,75.47548,342.42,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,315.48,6.75,D,0
30.73013,75.89835,350.22,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,320.03,14.05,D,0
30.71624,75.82693,342.17,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.74,8.02,D,0
30.7906,76.33864,340.81,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.34,5.73,D,0
30.85512,76.79385,346.94,0.4,0.37,2024-05-17,803,N20,VIIRS,n,2,315.05,4.73,D,0
30.64775,75.38935,349.21,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,314.86,10.75,D,0
30.65937,75.4894,347.19,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,317.64,8.52,D,0
30.67776,75.61273,346.95,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,313.23,5.79,D,0
30.79036,76.38465,347.4,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,316.86,5.35,D,0
30.67388,75.60941,342.64,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,316.69,9.47,D,0
30.67447,75.61338,339.76,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,313.88,5.79,D,0
30.63729,75.38736,348.13,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,316.54,8.68,D,0
30.71524,75.959,341.86,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.47,10.56,D,0
30.5683,75.00018,347.65,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,321.68,31.23,D,0
30.63578,75.44497,342.06,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,314.93,19.33,D,0
30.64353,75.49667,347.31,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,315.5,13.13,D,0
30.57049,75.0366,349.62,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,315.42,14.04,D,0
30.62294,75.38205,350.32,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,316.8,21.21,D,0
30.6417,75.52982,344.8,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,315.35,8.15,D,0
30.41849,74.11111,340.6,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.79,5.79,D,0
30.60919,75.33569,347.79,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,313.63,12.88,D,0
30.63723,75.52251,346.32,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,316.06,6.88,D,0
30.63782,75.52649,353.08,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,319.21,6.88,D,0
30.48062,74.56665,347.61,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.93,16.36,D,0
30.54065,74.9526,344.58,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,317.8,14.18,D,0
30.68804,75.93542,349.44,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.71,16.94,D,0
30.47733,74.56734,343.52,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,313.06,12.9,D,0
30.62941,75.56095,346.27,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,319.73,14.57,D,0
30.72935,76.29197,340.61,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,313.82,9.02,D,0
30.55246,75.11806,340.18,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,309.94,10.47,D,0
30.70863,76.17126,341.3,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.06,9.55,D,0
30.64869,75.78268,351.43,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.79,13.05,D,0
30.31969,73.69416,344.82,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,316.22,8.37,D,0
30.48831,74.7461,343.36,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.02,12.37,D,0
30.6448,75.77933,346.81,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.39,34.18,D,0
30.64539,75.78333,346.18,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.25,13.05,D,0
30.74483,76.47285,342.07,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.52,5.8,D,0
30.7415,76.47349,347.79,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.17,7.98,D,0
30.46539,74.66455,342.1,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.8,14.14,D,0
30.57812,75.39925,341.39,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,314.66,10.18,D,0
30.60158,75.57878,350.5,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,321.96,29.87,D,0
30.58108,75.46411,345.26,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,314.57,12.83,D,0
30.61482,75.69084,338.28,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,309.35,4.43,D,0
30.50488,74.98451,346.56,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,317.36,16.27,D,0
30.70238,76.31796,340.09,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.89,4.82,D,0
30.47765,74.8303,341.96,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,313.26,17.52,D,0
30.65561,76.01601,343.86,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.81,12.86,D,0
30.4339,74.57232,346.95,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,320.32,25.1,D,0
30.57241,75.47403,349.75,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,319.15,17.16,D,0
30.6284,75.85241,338.85,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,310.55,6.94,D,0
30.64901,76.0173,342.02,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.37,10.59,D,0
30.64959,76.02131,348.55,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.29,12.83,D,0
30.69588,76.34422,353.92,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,320.18,11.48,D,0
30.71257,76.46222,351.07,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,320.59,8.93,D,0
30.71314,76.46629,354.58,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,320.98,16.78,D,0
30.54615,75.34431,343.95,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,314.29,10.6,D,0
30.5694,75.49919,351.06,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,319.77,14.38,D,0
30.69256,76.34485,342.18,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.21,11.48,D,0
30.70867,76.45877,353.31,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,320.87,8.93,D,0
30.70924,76.46284,350.27,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,322.93,8.93,D,0
30.70982,76.46693,353.01,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,322.54,16.78,D,0
30.64027,76.00288,340.94,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.84,10.52,D,0
30.70627,76.45949,348.0,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,319.11,7.1,D,0
30.70685,76.46356,348.58,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,316.43,7.1,D,0
30.56142,75.49305,342.18,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,316.58,11.35,D,0
30.67982,76.32258,343.71,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.89,7.61,D,0
30.69803,76.4736,346.85,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,320.39,7.38,D,0
30.66386,76.25908,338.82,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,313.37,2.21,D,0
30.58793,75.7622,339.82,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,313.44,6.78,D,0
30.54617,75.50428,347.6,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,319.99,12.56,D,0
30.63426,76.2191,348.95,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,314.04,6.62,D,0
30.48395,75.22649,343.1,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,316.96,16.84,D,0
30.43021,74.8979,342.79,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,315.92,10.76,D,0
30.56452,75.78733,346.2,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.98,13.07,D,0
30.56511,75.79132,342.02,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.02,14.25,D,0
30.64738,76.35793,347.35,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,316.6,19.8,D,0
30.42754,74.90254,341.89,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,314.69,13.46,D,0
30.64406,76.35856,347.81,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.2,10.32,D,0
30.43528,74.97466,341.91,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,315.08,11.17,D,0
30.44381,75.0302,344.51,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,318.08,13.05,D,0
30.5644,75.83251,342.47,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.15,10.19,D,0
30.52812,75.61019,343.46,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,315.79,10.77,D,0
30.60375,76.12559,342.22,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.08,9.44,D,0
30.48495,75.34481,350.27,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,315.97,12.0,D,0
30.57402,75.99104,345.88,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.07,9.48,D,0
30.57461,75.99503,347.91,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.58,12.09,D,0
30.57577,76.00305,351.23,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.15,13.4,D,0
30.49241,75.46185,346.45,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,314.23,11.36,D,0
30.57072,75.99168,344.6,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.97,9.16,D,0
30.57247,76.00369,340.8,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.19,7.52,D,0
30.42569,75.06664,349.78,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,320.38,26.94,D,0
30.49653,75.53464,340.95,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,313.6,11.53,D,0
30.63422,76.48151,342.08,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.82,9.4,D,0
30.50568,75.61874,344.11,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,313.58,8.56,D,0
30.59309,76.26434,347.03,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.76,7.02,D,0
30.3989,75.00259,343.62,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,316.37,11.36,D,0
30.60377,76.38707,349.61,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.56,7.68,D,0
30.40208,75.06737,344.07,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,313.61,15.25,D,0
30.59771,76.3924,342.22,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.52,7.34,D,0
30.59279,76.40584,345.4,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,320.09,4.55,D,0
30.59336,76.4099,342.84,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.61,4.55,D,0
30.60887,76.5198,341.27,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.56,6.59,D,0
30.46431,75.54861,349.63,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,311.75,7.06,D,0
30.5485,76.119,343.28,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,313.67,5.56,D,0
30.45566,75.51353,346.3,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,318.5,14.2,D,0
30.46102,75.54927,346.83,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,312.6,7.06,D,0
30.52375,75.99599,344.08,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.06,11.41,D,0
30.55124,76.18462,339.87,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,313.45,5.17,D,0
30.44552,75.49104,356.59,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,321.0,16.57,D,0
30.45266,75.53866,347.67,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,312.14,9.3,D,0
30.47338,75.67761,350.07,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,314.86,14.05,D,0
30.47397,75.68159,344.93,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,314.69,14.05,D,0
30.57448,76.41687,348.85,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,322.35,16.68,D,0
30.50941,76.06055,350.63,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.68,11.53,D,0
30.57769,76.5835,349.57,0.39,0.37,2024-05-17,803,N20,VIIRS,l,2,322.34,22.42,D,0
30.57378,76.58005,346.97,0.39,0.37,2024-05-17,803,N20,VIIRS,l,2,318.3,8.18,D,0
30.57436,76.58413,342.64,0.39,0.37,2024-05-17,803,N20,VIIRS,l,2,316.76,7.25,D,0
30.43281,75.63256,349.88,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,324.43,28.4,D,0
30.34054,75.06705,349.15,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,322.83,25.11,D,0
30.502,76.17342,346.69,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,319.02,9.72,D,0
30.33032,75.04461,350.57,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,320.97,19.91,D,0
30.45633,75.90636,341.97,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.26,10.4,D,0
30.47618,76.04229,347.29,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.81,13.87,D,0
30.47288,76.04293,344.95,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.73,13.87,D,0
30.43946,75.93018,350.22,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.53,13.78,D,0
30.20699,74.42982,342.13,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.14,13.58,D,0
30.43091,75.89492,347.12,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,319.57,12.89,D,0
30.05376,73.51202,346.95,0.41,0.37,2024-05-17,803,N20,VIIRS,l,2,317.06,7.03,D,0
30.32473,75.22951,351.07,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,319.16,16.08,D,0
30.41207,75.95163,350.2,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,321.99,14.41,D,0
30.44968,76.2327,350.42,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,318.64,13.39,D,0
30.40664,75.9609,351.08,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,321.94,15.74,D,0
30.52188,76.76173,342.08,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,315.42,6.78,D,0
30.38185,75.83861,342.1,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.57,9.63,D,0
30.48883,76.6249,342.88,0.39,0.37,2024-05-17,803,N20,VIIRS,l,2,316.04,6.98,D,0
30.15576,74.42783,352.1,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,320.75,14.5,D,0
30.41002,76.10005,340.99,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.07,5.79,D,0
30.45074,76.38172,341.51,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.1,6.67,D,0
30.5002,76.77842,343.84,0.4,0.37,2024-05-17,803,N20,VIIRS,n,2,313.75,8.12,D,0
30.41989,76.23841,341.02,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,312.2,6.96,D,0
30.44543,76.51178,343.89,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.37,11.05,D,0
30.49153,76.8392,351.25,0.4,0.37,2024-05-17,803,N20,VIIRS,n,2,319.02,7.77,D,0
30.32033,75.67496,341.09,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,314.59,16.56,D,0
30.383,76.10116,344.59,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,318.27,7.22,D,0
30.4421,76.51241,343.74,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.49,8.46,D,0
30.3797,76.10179,346.16,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.71,7.22,D,0
30.3328,75.82777,343.27,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.41,10.01,D,0
30.43859,76.58408,340.33,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,313.55,6.74,D,0
30.47822,76.86707,341.71,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,315.46,5.91,D,0
30.38625,76.33591,340.84,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.94,4.97,D,0
30.45345,76.81245,348.37,0.4,0.37,2024-05-17,803,N20,VIIRS,n,2,317.39,9.72,D,0
30.45402,76.81657,340.16,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,314.45,5.88,D,0
30.12103,74.59592,352.07,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,320.21,14.16,D,0
30.27021,75.61137,346.38,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,320.93,22.62,D,0
30.33791,76.1181,348.57,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.05,13.98,D,0
30.34809,76.30517,343.29,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.7,5.51,D,0
30.37424,76.4869,344.83,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,319.44,11.22,D,0
30.23803,75.5804,345.51,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,316.76,13.52,D,0
30.37441,76.60785,341.73,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.17,9.47,D,0
30.25768,75.89499,351.51,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,321.03,33.98,D,0
30.31265,76.29539,350.12,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,319.11,15.15,D,0
30.21579,75.8868,340.35,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,314.98,8.13,D,0
30.31134,76.54877,367.0,0.39,0.36,2024-05-17,803,N20,VIIRS,h,2,320.38,13.61,D,0
30.13505,75.41351,342.25,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,316.09,8.62,D,0
30.29918,76.55939,344.12,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,318.23,13.38,D,0
30.32952,76.77557,341.96,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,314.16,6.86,D,0
30.25677,76.28542,343.34,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.73,10.84,D,0
30.16401,75.69701,349.73,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,320.35,25.16,D,0
30.27987,76.53759,347.22,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,319.97,9.87,D,0
30.28277,76.55785,340.82,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.76,7.58,D,0
30.24403,76.31229,348.88,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,316.62,11.16,D,0
30.28803,76.81221,345.16,0.4,0.37,2024-05-17,803,N20,VIIRS,n,2,313.52,5.57,D,0
30.20337,76.26643,349.29,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,318.38,9.12,D,0
30.27443,76.76431,340.31,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,312.05,4.68,D,0
30.20006,76.26707,349.77,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,319.34,9.12,D,0
30.00919,75.03544,349.45,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,320.38,18.34,D,0
30.1946,76.27636,345.18,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.88,13.14,D,0
30.21774,76.43722,346.12,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,319.21,10.2,D,0
30.27878,76.86868,341.97,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,316.59,5.63,D,0
30.04504,75.44752,344.06,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,317.17,10.73,D,0
30.09616,75.81192,346.09,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,320.17,28.29,D,0
30.2206,76.67384,353.72,0.39,0.37,2024-05-17,803,N20,VIIRS,n,2,322.18,43.58,D,0
30.22175,76.68198,348.42,0.39,0.37,2024-05-17,803,N20,VIIRS,l,2,322.37,15.31,D,0
30.21841,76.68261,343.26,0.39,0.37,2024-05-17,803,N20,VIIRS,l,2,315.65,15.31,D,0
30.17857,76.56485,344.01,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.81,8.98,D,0
30.17973,76.57295,344.99,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.02,7.29,D,0
30.17524,76.56547,349.33,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,316.93,8.98,D,0
30.1522,76.42883,342.57,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.69,6.63,D,0
30.18133,76.65595,343.49,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.73,12.89,D,0
30.17742,76.65251,349.64,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.83,8.57,D,0
30.10274,76.15819,344.74,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.73,12.09,D,0
30.19143,76.77534,345.29,0.4,0.37,2024-05-17,803,N20,VIIRS,n,2,314.05,5.26,D,0
30.12481,76.4754,349.72,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,318.58,9.92,D,0
29.97701,75.49364,342.03,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,316.09,8.83,D,0
29.98548,75.66271,351.42,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,323.61,16.24,D,0
30.09002,76.4944,346.8,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,321.31,9.77,D,0
30.09059,76.49844,348.91,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,318.39,11.06,D,0
29.94319,75.56131,349.65,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,318.51,13.57,D,0
30.01438,76.27334,341.61,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.31,11.19,D,0
30.05179,76.57996,347.15,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,321.57,9.96,D,0
30.03965,76.59055,342.48,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.05,5.55,D,0
30.0817,76.88752,344.59,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,319.29,12.94,D,0
30.0343,76.74555,338.9,0.39,0.37,2024-05-17,803,N20,VIIRS,l,2,313.83,5.73,D,0
30.02897,76.80505,347.3,0.4,0.37,2024-05-17,803,N20,VIIRS,n,2,313.74,5.32,D,0
30.00695,76.72145,346.61,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,320.8,8.12,D,0
29.89485,76.05885,349.77,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,318.14,17.78,D,0
29.9926,76.80672,348.63,0.4,0.37,2024-05-17,803,N20,VIIRS,n,2,317.73,11.7,D,0
29.89048,76.23888,346.12,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,319.99,12.94,D,0
29.87147,76.13209,343.18,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,315.0,6.5,D,0
29.68794,75.13647,346.83,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,319.17,11.64,D,0
29.85602,76.28233,337.21,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,312.09,8.98,D,0
29.90751,76.68919,342.55,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.31,5.04,D,0
29.87587,76.56251,339.45,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,312.67,8.58,D,0
29.78978,76.10699,342.06,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.0,13.76,D,0
29.87549,76.76962,347.23,0.39,0.37,2024-05-17,803,N20,VIIRS,l,2,318.69,7.13,D,0
29.86538,76.86745,341.86,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,316.82,7.72,D,0
29.64881,75.48074,346.97,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,317.61,15.05,D,0
29.69929,75.95327,344.95,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,314.37,11.45,D,0
29.58931,75.33458,350.61,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,315.28,15.49,D,0
29.81022,76.8651,345.06,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,316.67,5.89,D,0
29.78025,76.72498,343.23,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.23,3.45,D,0
29.79117,76.82692,342.68,0.4,0.37,2024-05-17,803,N20,VIIRS,l,2,316.38,9.34,D,0
29.74858,76.57366,342.25,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.81,8.54,D,0
29.70149,76.33944,346.7,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,318.91,12.75,D,0
29.76175,76.78157,346.98,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.43,6.91,D,0
29.64039,76.36333,343.11,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.99,10.65,D,0
29.66559,76.63383,345.75,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,318.43,11.34,D,0
29.61451,76.37233,346.91,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,317.77,11.24,D,0
29.55585,76.48212,345.47,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,316.84,12.28,D,0
29.52914,76.55688,349.88,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,317.94,13.62,D,0
32.48108,74.65128,346.79,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,315.46,6.2,D,0
32.43875,74.55158,343.47,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,315.44,6.3,D,0
32.44783,74.70009,341.58,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,316.47,4.06,D,0
32.48826,75.05933,345.4,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,319.99,7.01,D,0
32.43482,74.81562,346.85,0.38,0.36,2024-05-17,803,N20,VIIRS,n,2,316.37,7.6,D,0
32.48388,75.18998,342.25,0.39,0.36,2024-05-17,803,N20,VIIRS,l,2,315.37,12.95,D,0
32.48448,75.19405,351.09,0.39,0.36,2024-05-17,803,N20,VIIRS,n,2,319.25,12.95,D,0
32.38683,74.56681,341.33,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,315.89,3.54,D,0
32.38745,74.57085,343.21,0.38,0.36,2024-05-17,803,N20,VIIRS,l,2,314.77,3.54,D,0
