date,avg_aqi,mean_temp,humidity,mean_wind_kmh,std_wind_kmh,fire_count,total_frp
2024-12-11,171.0,,,1.205909090909091,0.9537927252661152,2024.0,7598.31
2024-12-11,171.0,,,1.205909090909091,0.9537927252661152,2024.0,7598.31
2024-12-12,273.0,,,1.3682608695652174,0.8697473623462737,2607.0,9924.16
2024-12-12,273.0,,,1.3682608695652174,0.8697473623462737,2607.0,9924.16
2024-12-13,201.0,,,1.458695652173913,0.8903998302490347,2099.0,7156.28
2024-12-13,201.0,,,1.458695652173913,0.8903998302490347,2099.0,7156.28
2024-12-14,175.0,,,1.9412500000000001,1.0676072901994238,2337.0,9554.78
2024-12-14,175.0,,,1.9412500000000001,1.0676072901994238,2337.0,9554.78
2024-12-15,293.0,,,1.5104166666666667,0.9091968704716062,2527.0,10170.88
2024-12-15,293.0,,,1.5104166666666667,0.9091968704716062,2527.0,10170.88
2024-12-16,390.0,,,1.9004166666666666,0.8890663357001897,2704.0,10641.02
2024-12-16,390.0,,,1.9004166666666666,0.8890663357001897,2704.0,10641.02
2024-12-17,442.0,,,1.8787500000000001,0.8985510679639366,2836.0,12437.1
2024-12-17,442.0,,,1.8787500000000001,0.8985510679639366,2836.0,12437.1
2024-12-18,441.0,,,1.6978260869565216,0.7144925505161569,2389.0,9316.64
2024-12-18,441.0,,,1.6978260869565216,0.7144925505161569,2389.0,9316.64
2024-12-19,460.0,,,1.7613043478260868,0.8659955088474037,1481.0,6608.28
2024-12-19,460.0,,,1.7613043478260868,0.8659955088474037,1481.0,6608.28
2024-12-20,382.0,,,1.4869565217391305,1.0483685801481735,859.0,3452.36
2024-12-20,382.0,,,1.4869565217391305,1.0483685801481735,859.0,3452.36
2024-12-21,333.0,,,1.38,0.9102030351616012,1141.0,4009.9
2024-12-21,333.0,,,1.38,0.9102030351616012,1141.0,4009.9
2024-12-22,392.0,,,1.8608695652173912,1.0851808104202487,1600.0,5306.2
2024-12-22,392.0,,,1.8608695652173912,1.0851808104202487,1600.0,5306.2
2024-12-23,418.0,,,1.1300000000000001,0.714982517268779,1469.0,5029.32
2024-12-23,418.0,,,1.1300000000000001,0.714982517268779,1469.0,5029.32
2024-12-24,303.0,,,1.7433333333333334,1.1144531381361218,718.0,2380.37
2024-12-24,303.0,,,1.7433333333333334,1.1144531381361218,718.0,2380.37
2024-12-25,309.0,,,1.6208695652173915,0.6975796666362541,690.0,1941.07
2024-12-25,309.0,,,1.6208695652173915,0.6975796666362541,690.0,1941.07
2024-12-26,292.0,,,1.5576923076923077,0.7574645629351673,1049.0,3546.39
2024-12-26,292.0,,,1.5576923076923077,0.7574645629351673,1049.0,3546.39
2024-12-27,263.0,,,1.3975,0.5930359741758224,1051.0,4305.51
2024-12-27,263.0,,,1.3975,0.5930359741758224,1051.0,4305.51
2024-12-28,113.0,,,,,1124.0,4498.81
2024-12-28,113.0,,,,,1124.0,4498.81
2024-12-29,142.0,,,,,1075.0,3265.26
2024-12-29,142.0,,,,,1075.0,3265.26
2024-12-30,116.0,,,,,822.0,2825.62
2024-12-30,116.0,,,,,822.0,2825.62
2024-12-31,209.0,,,0.9516666666666667,0.7295592276619266,1259.0,4705.34
2024-12-31,209.0,,,0.9516666666666667,0.7295592276619266,1259.0,4705.34
